Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
02/2023;RMS;Óleo Diesel;Ijuí;RS;Araucária Terminal;PR;2.510;3.192.536
02/2023;RMS;Óleo Diesel;Passo Fundo;RS;Araucária Terminal;PR;10.587;8.999.098
02/2023;RMS;Óleo Diesel;Pátio Industrial;RS;Araucária Terminal;PR;2.846;2.321.687
02/2023;RMS;Óleo Diesel;Pátio Industrial;RS;Eng. Vicente Montanha;PR;1.935;2.405.789
02/2023;RMS;Óleo Diesel;Pátio Industrial;RS;Ijuí;RS;606;303.474
02/2023;RMS;Óleo Diesel;Pátio Industrial;RS;Lages;SC;2.715;1.133.366
02/2023;RMS;Óleo Diesel;Pátio Industrial;RS;Passo Fundo;RS;5.033;1.402.121
02/2023;RMS;Óleo Diesel;Pátio Industrial;RS;Santa Maria;RS;1.132;347.449
02/2023;RMS;Óleo Diesel;Pátio Industrial;RS;Sarandi;PR;510;630.483
02/2023;RMS;Soja;Cascavel;PR;D Pedro II;PR;9.647;7.088.604
02/2023;RMS;Soja;J.De Castilhos;RS;Rio Grande;RS;2.719;1.790.827
02/2023;RMS;Soja;Marialva;PR;D Pedro II;PR;80.060;49.652.086
02/2023;RMS;Soja;Marialva;PR;São Francisco do Sul;SC;57.606;41.871.259
02/2023;RMS;Soja;Maringa;PR;D Pedro II;PR;47.588;31.015.849
02/2023;RMS;Soja;Maringa;PR;São Francisco do Sul;SC;131.158;99.473.784
02/2023;RMS;Soja;Tupancireta;RS;Rio Grande;RS;1.761;1.202.630
02/2023;RMS;Ureia;km 5;PR;Maringa;PR;777;503.055
03/2023;EFC;Álcool;Itaqui Base Combustível;MA;Açailândia;MA;264;138.072
03/2023;EFC;Cobre;Paraupebas;PA;Ponta da Madeira Cobre;MA;37.247;32.479.384
03/2023;EFC;Ferro Gusa;Açailândia;MA;Ponta da Madeira Pêra do Píer;MA;25.135;13.213.469
03/2023;EFC;Ferro Gusa;Marabá;PA;Ponta da Madeira Pêra do Píer;MA;13.431;10.082.650
03/2023;EFC;Gasolina;Itaqui Base Combustível;MA;Açailândia;MA;4.756;2.487.388
03/2023;EFC;Gasolina;Itaqui Base Combustível;MA;Marabá;PA;7.532;5.633.936
03/2023;EFC;Manganês;Marabá;PA;Ponta da Madeira Pêra do Píer;MA;27.983;21.006.838
03/2023;EFC;Minério de Ferro;Açailândia;MA;Ponta da Madeira;MA;11.242;5.767.146
03/2023;EFC;Minério de Ferro;Carajás;PA;Açailândia;MA;163.744;61.895.232
03/2023;EFC;Minério de Ferro;Carajás;PA;Marabá;PA;25.977;3.974.481
03/2023;EFC;Minério de Ferro;Carajás;PA;Ponta da Madeira;MA;5.671.704;5.053.488.264
03/2023;EFC;Minério de Ferro;Marabá;PA;Ponta da Madeira;MA;46.420;34.257.960
03/2023;EFC;Minério de Ferro;Serra Leste;PA;Ponta da Madeira;MA;315.894;262.615.948
03/2023;EFC;Minério de Ferro;Serra Sul;PA;Ponta da Madeira;MA;5.226.726;4.946.500.309
03/2023;EFC;Óleo Diesel;Itaqui Base Combustível;MA;Açailândia;MA;19.459;10.177.057
03/2023;EFC;Óleo Diesel;Itaqui Base Combustível;MA;Marabá;PA;33.401;24.983.948
03/2023;EFPO;Cimento acondicionado;Agrária;PR;Cascavel;PR;7.400;1.780.425
03/2023;EFPO;Soja;Cascavel;PR;Agrária;PR;41.106;9.890.016
03/2023;EFVM;Antracito;Tubarão;ES;Ouro Branco;MG;15.123;10.145.657
03/2023;EFVM;Carvão Mineral;Pedro Nolasco;ES;Intendente Câmara;MG;9.223;4.016.653
03/2023;EFVM;Carvão Mineral;Tubarão;ES;Bela Vista de Minas;MG;8.223;4.307.980
03/2023;EFVM;Carvão Mineral;Tubarão;ES;Intendente Câmara;MG;28.136;12.186.011
03/2023;EFVM;Carvão Mineral;Tubarão;ES;Ouro Branco;MG;100.686;67.547.820
03/2023;EFVM;Celulose;Aracruz;ES;Frederico Selow;MG;24;8.893
03/2023;EFVM;Celulose;Frederico Selow;MG;Aracruz;ES;91.100;33.759.200
03/2023;EFVM;Contêiner Cheio de 20 Pés;Tubarão;ES;Nova Granja;MG;6.327;4.308.445
03/2023;EFVM;Coque;Tubarão;ES;Prudente de Morais;MG;24.864;17.915.058
03/2023;EFVM;Coque Metalúrgico;Tubarão;ES;Bela Vista de Minas;MG;23.334;12.224.542
03/2023;EFVM;Coque Metalúrgico;Tubarão;ES;Intendente Câmara;MG;68.100;29.494.858
03/2023;EFVM;Ferro Gusa;Aroaba;ES;Pedro Nolasco;ES;4.000;96.292
03/2023;EFVM;Ferro Gusa;Funil;MG;Pedro Nolasco;ES;15.621;10.013.401
03/2023;EFVM;Ferro Gusa;Funil;MG;Tubarão;ES;11.684;7.461.740
03/2023;EFVM;Fosfato;Tubarão;ES;Brejo Alegre;MG;14.770;20.765.245
03/2023;EFVM;Minério de Ferro;Brucutu;MG;Tubarão;ES;1.733.918;1.012.630.648
03/2023;EFVM;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;111.850;24.260.038
03/2023;EFVM;Minério de Ferro;Capitão Eduardo;MG;Mário Carvalho;MG;17.755;3.605.578
03/2023;EFVM;Minério de Ferro;Conceição;MG;Tubarão;ES;1.515.510;823.699.378
03/2023;EFVM;Minério de Ferro;Fazendão;MG;Tubarão;ES;1.025.775;609.810.927
03/2023;EFVM;Minério de Ferro;João Paulo;MG;Tubarão;ES;846.230;458.720.958
03/2023;EFVM;Minério de Ferro;Mário Carvalho;MG;Intendente Câmara;MG;6.629;91.639
03/2023;EFVM;Minério de Ferro;Mário Carvalho;MG;Tubarão;ES;102.200;45.676.756
03/2023;EFVM;Minério de Ferro;Ouro Branco;MG;Tubarão;ES;356.595;239.231.024
03/2023;EFVM;Minério de Ferro;Pátio 206;MG;Tubarão;ES;141.558;84.514.372
03/2023;EFVM;Minério de Ferro;Piraqueaçu;ES;Tubarão;ES;26.100;1.895.747
03/2023;EFVM;Minério de Ferro;Timbopeba;MG;Piraqueaçu;ES;19.465;10.478.145
03/2023;EFVM;Minério de Ferro;Timbopeba;MG;Tubarão;ES;740.285;452.270.453
03/2023;EFVM;Minério de Ferro;Tubarão;ES;Intendente Câmara;MG;31.689;13.724.854
03/2023;EFVM;Minério de Ferro;Tubarão;ES;Pedro Nolasco;ES;11.852;322.551
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Capitão Eduardo;MG;22.491;4.878.249
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Carreira Comprida;MG;4.603;1.028.448
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;30.513;7.608.867
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Lafaiete Bandeira;MG;28.510;6.351.022
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;9.259;4.010.174
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Capitão Eduardo;MG;3.233;656.533
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Lafaiete Bandeira;MG;11.498;7.541.259
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Nova Granja;MG;3.113;2.119.834
03/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Parque Industrial;MG;6.798;4.568.118
03/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Aracruz;ES;3.275;1.640.839
03/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Capitão Eduardo;MG;9.067;1.118.457
03/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Eldorado;MG;5.698;822.362
03/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;9.275;1.893.398
03/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Pedro Nolasco;ES;6.186;3.272.683
03/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Tubarão;ES;1.478;778.394
03/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Tubarão;ES;9.516;6.384.055
03/2023;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Capitão Eduardo;MG;9.856;2.137.744
03/2023;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Carreira Comprida;MG;479;107.022
03/2023;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Lafaiete Bandeira;MG;12.991;2.893.934
03/2023;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;5.284;2.288.557
03/2023;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Capitão Eduardo;MG;678;137.682
03/2023;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Pedro Nolasco;ES;1.009;679.328
03/2023;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;13.575;9.107.139
03/2023;EFVM;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Lafaiete Bandeira;MG;9.787;2.180.201
03/2023;EFVM;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Tubarão;ES;16.234;7.031.123
03/2023;EFVM;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Intendente Câmara;MG;1.244;277.119
03/2023;EFVM;Prd. Siderúrgicos - Placa;Mário Carvalho;MG;Tubarão;ES;386;172.516
03/2023;EFVM;Prd. Siderúrgicos - Placa;Tubarão;ES;Intendente Câmara;MG;34.847;15.092.617
03/2023;EFVM;Prd. Siderúrgicos - Tarugo;João Monlevade;MG;Parque Industrial;MG;1.005;146.052
03/2023;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;24.553;16.472.018
03/2023;EFVM;Prd. Siderúrgicos - Tarugo;Pedro Nolasco;ES;João Monlevade;MG;1.419;750.716
03/2023;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;20.283;2.203.423
03/2023;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;34.101;5.823.427
03/2023;FCA;Açúcar;Guará;SP;Estação TUF;SP;111.322;71.239.593
03/2023;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;34.630;19.234.812
03/2023;FCA;Areia;Capitão Eduardo;MG;Carreira Comprida;MG;6.863;44.829
03/2023;FCA;Areia;Roncador Novo;GO;Brasília;DF;4.777;1.168.296
03/2023;FCA;Bauxita;Bauxita;MG;Alumínio;SP;52.918;14.806.190
03/2023;FCA;Bauxita;Brasília;DF;Alumínio;SP;172.664;199.304.154
03/2023;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;8.997;14.081.483
03/2023;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;74.289;34.656.412
03/2023;FCA;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;40.142;10.993.729
03/2023;FCA;Calcário Siderúrgico;Nova Granja;MG;Tubarão;ES;46.060;31.365.108
03/2023;FCA;Celulose;LD Celulose;MG;Aracruz;ES;33.449;45.060.017
03/2023;FCA;Clínquer;Arcos;MG;Barra Mansa;RJ;43.674;20.374.270
03/2023;FCA;Cloreto de Potássio;Estação TUF;SP;Valefertil;MG;3.253;2.260.831
03/2023;FCA;Cloreto de Potássio;Fosfago;GO;Final Ramal das Fábricas;SP;35.196;35.971.438
03/2023;FCA;Contêiner Cheio de 20 Pés;Batista Almeida;MG;Calcario;RJ;2.425;1.157.471
03/2023;FCA;Contêiner Cheio de 20 Pés;Batista Almeida;MG;Tubarão;ES;5.363;5.237.183
03/2023;FCA;Contêiner Cheio de 20 Pés;Nova Granja;MG;Tubarão;ES;1.073;730.671
03/2023;FCA;Contêiner Cheio de 40 Pés;Replan;SP;General Curado;GO;1.841;1.791.583
03/2023;FCA;Cromita;Campo Formoso;BA;Irapui;BA;6.668;2.569.766
03/2023;FCA;Cromita;Itiuba;BA;Irapui;BA;43.346;13.089.580
03/2023;FCA;Demais Produtos;Nova Granja;MG;Tubarão;ES;3.290;2.240.364
03/2023;FCA;Demais Produtos;Replan;SP;Estação Pool;GO;2.038;2.083.206
03/2023;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;28.847;13.457.356
03/2023;FCA;Enxofre;Estação TUF;SP;Valefertil;MG;89.458;62.170.126
03/2023;FCA;Farelo de Soja;Brejo Alegre;MG;Estação TUF;SP;26.449;24.808.716
03/2023;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;59.544;104.235.880
03/2023;FCA;Farelo de Soja;Ipameri;GO;Santos;SP;20.913;21.616.973
03/2023;FCA;Ferro Gusa;Paulo Menicucci;MG;Tubarão;ES;8.059;6.647.053
03/2023;FCA;Ferro Gusa;Prudente de Morais;MG;Pedro Nolasco;ES;19.659;14.211.781
03/2023;FCA;Ferro Gusa;Prudente de Morais;MG;Tubarão;ES;28.309;20.397.252
03/2023;FCA;Fosfato;Catalão;GO;Valefertil;MG;113.522;34.402.046
03/2023;FCA;Gasolina;Candeias;BA;Montes Claros;MG;892;954.970
03/2023;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;4.841;1.742.574
03/2023;FCA;Gasolina;Replan;SP;Brasília;DF;1.204;1.267.048
03/2023;FCA;Gasolina;Replan;SP;Estação Pool;GO;2.390;2.443.014
03/2023;FCA;LAB - Sulfonato de alquilbenzeno linear;Copec;BA;Vespasiano;MG;661;1.065.933
03/2023;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;22.626;23.188.866
03/2023;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;2.160;1.309.482
03/2023;FCA;Minério de Ferro;Licínio de Almeida;BA;Minério Bahia;BA;53.254;30.904.787
03/2023;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;166.939;51.644.916
03/2023;FCA;Minério de Ferro;Terminal de Patrocínio;MG;Terminal de Fosfatados;MG;362.033;70.108.052
03/2023;FCA;Óleo Diesel;Candeias;BA;Montes Claros;MG;10.138;10.853.690
03/2023;FCA;Óleo Diesel;Embiruçu;MG;Desembargador Drumond;MG;1.534;272.492
03/2023;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;1.930;694.725
03/2023;FCA;Óleo Diesel;Embiruçu;MG;Tubarão;ES;279;190.410
03/2023;FCA;Óleo Diesel;Replan;SP;Brasília;DF;8.307;8.742.002
03/2023;FCA;Óleo Diesel;Replan;SP;Estação Pool;GO;5.511;5.633.244
03/2023;FCA;Outros - adubos e Fertiliz - Perigoso;Estação TUF;SP;Valefertil;MG;12.966;9.011.356
03/2023;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;37.626;25.678.840
03/2023;FCA;Prd. Siderúrgicos - Tarugo;Divinopolis;MG;Tubarão;ES;4.225;3.437.552
03/2023;FCA;Prd. Siderúrgicos - Tarugo;Parque Industrial;MG;Tubarão;ES;3.280;2.204.094
03/2023;FCA;Soja;Brejo Alegre;MG;Estação TUF;SP;3.566;3.383.793
03/2023;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;187.373;263.429.028
03/2023;FCA;Soja;Carreira Comprida;MG;Tubarão;ES;49.012;32.178.385
03/2023;FCA;Soja;Pirapora;MG;Tubarão;ES;77.164;81.301.302
03/2023;FCA;Soja;Terminal Integrador Uberaba;MG;Conceiçãozinha;SP;104.333;85.726.402
03/2023;FCA;Soja;Terminal Integrador Uberaba;MG;Estação TUF;SP;559.930;459.790.738
03/2023;FCA;Soja;Terminal Integrador Uberaba;MG;Santos;SP;98.424;80.362.514
03/2023;FCA;Toras de Madeira;Prudente de Morais;MG;Aracruz;ES;92.759;64.457.115
03/2023;FCA;Ureia;Estação TUF;SP;Valefertil;MG;8.983;6.243.176
03/2023;FNSTN;Álcool;Porto Nacional;TO;Itaqui Base Combustível;MA;1.797;2.238.163
03/2023;FNSTN;Celulose;Suzano;MA;Pátio Esso;MA;134.896;83.038.470
03/2023;FNSTN;Cloreto de Potássio;Ponta da Madeira;MA;Palmeirante;TO;11.200;10.856.966
03/2023;FNSTN;Gasolina;Itaqui Base Combustível;MA;Porto Nacional;TO;7.530;9.378.614
03/2023;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;43.057;53.627.491
03/2023;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Itaqui Base Combustível;MA;924;1.150.842
03/2023;FNSTN;Prd. Siderúrgicos - Outros;Ponta da Madeira Pêra do Píer;MA;Campinorte;TO;1.797;3.186.988
03/2023;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;461.533;451.449.998
03/2023;FNSTN;Soja;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;271.176;197.363.405
03/2023;FNSTN;Soja;Porto Nacional;TO;Ponta da Madeira Pêra do Píer;MA;414.864;518.886.010
03/2023;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;32.175;1.778.022
03/2023;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;133.562;10.521.274
03/2023;FTC;Carvão Mineral;Sangão;SC;Capivari;SC;1.723;117.558
03/2023;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;50.136;3.236.579
03/2023;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;36.510;3.892.039
03/2023;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;17.414;1.856.367
03/2023;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;2.897;308.825
03/2023;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;811;86.454
03/2023;FTL;Areia;Aracapé;CE;Coroatá;MA;40;37.992
03/2023;FTL;Areia;Aracapé;CE;Crateus;CE;16;7.010
03/2023;FTL;Areia;Aracapé;CE;Oficina Demostenes Rockert;CE;36;702
03/2023;FTL;Areia;Aracapé;CE;São Luis - Tirirical;MA;30;35.509
03/2023;FTL;Areia;Aracapé;CE;Sobral;CE;40;9.223
03/2023;FTL;Areia;Aracapé;CE;Teresina;PI;80;58.440
03/2023;FTL;Areia;Oficina Demostenes Rockert;CE;Teresina;PI;1;731
03/2023;FTL;Celulose;Pátio Esso;MA;Itaqui;MA;132.320;264.640
03/2023;FTL;Cimento acondicionado;Fábrica Votorantim Pecém;CE;Mucuripe;CE;9.040;619.538
03/2023;FTL;Cimento acondicionado;Pecem;CE;São Luis - Tirirical;MA;2.223;2.589.534
03/2023;FTL;Cimento acondicionado;Pecem;CE;Teresina;PI;648;459.356
03/2023;FTL;Cimento acondicionado;Poty;CE;Mucuripe;CE;1.348;342.915
03/2023;FTL;Cimento acondicionado;Poty;CE;Teresina;PI;13.292;6.672.637
03/2023;FTL;Clínquer;Poty;CE;Fábrica Votorantim Pecém;CE;8.330;1.668.523
03/2023;FTL;Clínquer;Poty;CE;Pátio ABL;MA;7.750;7.423.368
03/2023;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Aracapé;CE;135;7.778
03/2023;FTL;Coque;Mucuripe;CE;Poty;CE;7.418;1.887.050
03/2023;FTL;Demais Produtos;Babaçu;MA;Carga Ferro Gusa e Cruz;MA;9;2.439
03/2023;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Babaçu;MA;9.226;2.473.831
03/2023;FTL;Demais Produtos;Caxias Nova;MA;Babaçu;MA;343;16.206
03/2023;FTL;Demais Produtos;Crateus;CE;Nova Russas;CE;7;415
03/2023;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Aracapé;CE;1;19
03/2023;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Cariré;CE;19;5.013
03/2023;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;São Luis - Tirirical;MA;7;8.309
03/2023;FTL;Demais Produtos;Oiticica;CE;Crateus;CE;7;405
03/2023;FTL;Demais Produtos;São Luis - Tirirical;MA;Castelo;PI;23;14.182
03/2023;FTL;Demais Produtos;São Luis - Tirirical;MA;Codó;MA;23;6.610
03/2023;FTL;Demais Produtos;Teresina;PI;Aracapé;CE;2;1.461
03/2023;FTL;Demais Produtos;Teresina;PI;Pecem;CE;1;708
03/2023;FTL;Dormentes de Madeira;Aracapé;CE;Cristino Cruz;MA;16;12.449
03/2023;FTL;Dormentes de Madeira;Babaçu;MA;Castelo;PI;10;2.866
03/2023;FTL;Dormentes de Madeira;Babaçu;MA;Codó;MA;6;238
03/2023;FTL;Dormentes de Madeira;Babaçu;MA;Itapecuru Mirim;MA;6;1.215
03/2023;FTL;Dormentes de Madeira;Babaçu;MA;Miraíma;CE;12;8.105
03/2023;FTL;Dormentes de Madeira;Babaçu;MA;Oficina Demostenes Rockert;CE;12;10.284
03/2023;FTL;Dormentes de Madeira;Babaçu;MA;Reriutaba;CE;12;6.795
03/2023;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Altos;PI;11;5.413
03/2023;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Itapipoca Novo;CE;17;17.775
03/2023;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Miraíma;CE;17;17.044
03/2023;FTL;Dormentes de Madeira;São Luis - Tirirical;MA;Reriutaba;CE;17;15.237
03/2023;FTL;Gasolina;Itaqui;MA;Itarare;PI;14.778;6.844.426
03/2023;FTL;Gasolina;Itaqui;MA;Teresina;PI;5.011;2.299.563
03/2023;FTL;Óleo Diesel;Itaqui;MA;Itarare;PI;22.189;10.276.832
03/2023;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;3.886;1.784.549
03/2023;FTL;Pallets de Madeira;São Luis - Tirirical;MA;Pecem;CE;9;10.483
03/2023;FTL;Pallets de Madeira;Teresina;PI;Pecem;CE;94;66.634
03/2023;FTL;Prd. Siderúrgicos - Outros;Pecem;CE;São Luis - Tirirical;MA;794;924.917
03/2023;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;11.590;5.915.083
03/2023;MRS;Açúcar;Itirapina;SP;Santos;SP;83.405;32.763.818
03/2023;MRS;Açúcar;Pradopolis;SP;Santos;SP;109.793;59.261.165
03/2023;MRS;Açúcar;Rio Preto Paulista;SP;Santos;SP;7.829;5.249.986
03/2023;MRS;Areia;Cruzeiro;SP;Mooca;SP;20.492;4.799.964
03/2023;MRS;Areia;Cruzeiro;SP;Santo André;SP;4.092;1.016.776
03/2023;MRS;Areia;Roseira;SP;Água Branca;SP;6.841;1.262.520
03/2023;MRS;Areia;Roseira;SP;Mooca;SP;7.973;1.420.708
03/2023;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;57.629;39.122.772
03/2023;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;121.799;14.493.593
03/2023;MRS;Carvão Mineral;Porto Sudeste;RJ;Ouro Branco;MG;17.838;8.426.314
03/2023;MRS;Celulose;Pederneiras;SP;Santos;SP;195.500;101.868.403
03/2023;MRS;Celulose;São Silvestre;SP;Barnabé;SP;77.000;7.773.920
03/2023;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;19.578;12.962.907
03/2023;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;33.822;22.039.260
03/2023;MRS;Cimento acondicionado;Arará;RJ;São José dos Campos;SP;4.179;1.590.753
03/2023;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;11.751;6.234.352
03/2023;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;28.900;4.180.760
03/2023;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;4.737;1.705.684
03/2023;MRS;Cimento acondicionado;Volta Redonda;RJ;Eng. São Paulo;SP;646;218.444
03/2023;MRS;Cimento acondicionado;Volta Redonda;RJ;Mogi das Cruzes;SP;716;238.066
03/2023;MRS;Cimento acondicionado;Wilson Lobato;MG;Capuava;SP;1.431;1.232.367
03/2023;MRS;Cimento acondicionado;Wilson Lobato;MG;Eng. São Paulo;SP;1.964;1.648.316
03/2023;MRS;Cimento acondicionado;Wilson Lobato;MG;Santo André;SP;980;839.960
03/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Conceiçãozinha;SP;141;74.782
03/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Dias Tavares;MG;550;161.411
03/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Eldorado;MG;1.742;1.119.426
03/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Itatiaia;RJ;6;1.217
03/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Edmar Alves;SP;4.015;626.171
03/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Jundiaí;SP;39;5.027
03/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Manoel Feio;SP;91;6.424
03/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;41;8.699
03/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;1.300;315.383
03/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;1.937;265.489
03/2023;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Brisamar;RJ;5.319;1.529.398
03/2023;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;7.108;1.508.110
03/2023;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Arará;RJ;3.083;1.796.773
03/2023;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Brisamar;RJ;525;289.870
03/2023;MRS;Contêiner Cheio de 20 Pés;Final Ramal das Fábricas;SP;Eldorado;MG;1.878;1.807.633
03/2023;MRS;Contêiner Cheio de 20 Pés;Itutinga;MG;Final Ramal das Fábricas;SP;3.523;2.026.644
03/2023;MRS;Contêiner Cheio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;1.863;255.346
03/2023;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Boa Vista Velha;SP;3;575
03/2023;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Jundiaí;SP;27;3.766
03/2023;MRS;Contêiner Cheio de 20 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;2.118;513.831
03/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Barnabé;SP;293;153.007
03/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Conceiçãozinha;SP;267;141.609
03/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Dias Tavares;MG;913;267.941
03/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Edmar Alves;SP;2.488;911.234
03/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Eldorado;MG;62;39.841
03/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Itatiaia;RJ;28;5.682
03/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Manoel Feio;SP;2.199;998.581
03/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;MultiTerminais;RJ;1.021;203.065
03/2023;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Curuputuba;SP;6.106;1.245.672
03/2023;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Floriano;RJ;136;47.602
03/2023;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Jundiaí;SP;3.814;491.620
